URL;Titre;Description;ImageFilename
https://www.academiedugout.fr/ingredients/cabillaud_838;Cabillaud (ou morue);Cabillaud ou morue ? Ces deux noms désignent un même poisson qui appartient à la famille des gadidés. Une aimable confusion règne à ce sujet, essentiellement en France. En matière de gastronomie, le terme « cabillaud » s’applique au poisson frais (ou surgelé), et il devient « morue » quand il est salé et parfois séché (il peut aussi s’appeler «stockfish» dans ce cas). Mais… le cabillaud se nomme aussi souvent « morue fraîche ». En matière de pêche, le nom de « cabillaud » désigne parfois les grosses morues qui ont survécu à la pêche intensive, tandis que le terme « morue » s’applique à des poissons plus jeunes et plus petits.;cabillaud_000.jpg
https://www.academiedugout.fr/ingredients/corail_454;Corail;On appelle « corail » la partie rouge-orangée, solidaire de lanoix de Saint-Jacques. Il s'agit de l'organe reproducteur de la coquille Saint-Jacques. Durant la période de reproduction de ce coquillage, les œufs se développent dans la partie « femelle » du corail. La texture du corail diffère de celle de la noix de Saint-Jacques. Elle est moins ferme, plus granuleuse. Le corail est également plus riche en protéines et lipides que la noix. Sa saveur prononcée est prisée des gourmets.;fotolia_47877573_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/crevette_886;Crevette;"La crevette fait partie des décapodes marcheurs, famille qui rassemble aussi le crabe, le homard, la langouste et la langoustine. Elle se trouve dans toutes les mers du monde, et il en existe environ 2 000 espèces. Le corps d’une crevette comprend deux parties : - le céphalothorax, communément nommé la « tête » ; là se trouvent les dents, les organes sensitifs (yeux et antennes) et quatre paires de pattes marcheuses qui lui permettent de se déplacer sur les fonds sableux ; la première paire de ces pattes se termine par des pinces plus ou moins développées selon les espèces ; - l’abdomen, que l’on appelle habituellement la « queue » ; c’est la partie comestible ; il est articulé et muni de deux pattes nageuses. Le tout est recouvert d’une carapace dont la couleur varie selon les espèces. La crevette fait l’objet d’une pêche intense et industrielle. Elle est tout aussi intensément élevée en aquaculture.";crevette_000.jpg
https://www.academiedugout.fr/ingredients/ecrevisse_893;Ecrevisse;L’écrevisse est un crustacé, mais c’est le seul qui vit en eau douce. Cet animal invertébré, cousin du homard, est recouvert d’une carapace dont la couleur change lors de la cuisson. L’écrevisse possède cinq paires de pattes qui lui permettent de se déplacer rapidement, dont une paire redoutable, très développée, composée d’un étau d’un côté et d’une pince en dents de scie de l’autre avec laquelle elle attrape et broie aussitôt sa nourriture. La taille moyenne d’une écrevisse se situe entre 12 et 15 cm.En Europe, la pêche à l’écrevisse est très réglementée. Dans de nombreuses régions, afin de protéger les espèces autochtones, seule la pêche des espèces invasives (américaine, de Louisiane, de Californie) est autorisée toute l’année. Il est, par ailleurs, interdit de les transporter vivantes. La pêche des espèces autochtones et protégées est autorisée pendant 1 semaine ou 2 en juillet.;ecrevisse_000.jpg
https://www.academiedugout.fr/ingredients/encre-de-seiche_336;Encre de seiche;L’encre de seiche, aussi appelée sepia, est un liquide riche en mélanine présent dans la poche de la seiche que cette dernière éjecte pour se protéger et s’extraire de situations dangereuses. A l’origine arme de défense utilisée contre ses prédateurs, l’encre de la seiche a une tout autre fonction en gastronomie : donner une petite touche d’originalité en colorant de manière naturelle des plats aussi bien sucrés que salés. Une coloration noire profonde avec un goût peu marqué qui égayera sans appel bon nombre de recettes.;encre-de-seiche-copy.jpg
https://www.academiedugout.fr/ingredients/homard_946;Homard;Le homard est un crustacé dit « décapode » parce qu’il possède dix pattes. Recouvert d’une carapace articulée, son corps est divisé en deux parties : le céphalothorax (ou tête, ou coffre) et l’abdomen (la queue). Dans le coffre se trouvent les dents, les yeux, deux longues antennes lui permettant de détecter sa nourriture et cinq paires de pattes marcheuses. La première paire se termine par des pinces très développées, avec lesquelles il broie et décortique ses proies, qui contiennent de la chair. Ce coffre renferme une partie crémeuse, le corail. La queue, partie comestible contenant une chair ferme et savoureuse, est munie de deux pattes plates nageuses. Elle est articulée et formée de sept sections. Le homard vit de 6 à 10 ans avant d’atteindre sa taille commerciale : 30 cm de longueur en moyenne (soit 500g). Il subit une vingtaine de mues chaque fois que sa carapace devient trop petite et consomme cette dernière qui lui fournit le calcium nécessaire pour en reconstituer une nouvelle.;homard_000.jpg
https://www.academiedugout.fr/ingredients/huitre_944;Huître;L’huître est un mollusque bivalve composé d’une coquille très dure, de forme variable selon l’espèce, et d’un corps mou recouvert d’un manteau (cette membrane qui bouge lorsqu’on la pique ou qu’on verse une goutte de jus de citron ou de vinaigre dessus). Ce corps est relié à la coquille par un muscle adducteur qui la maintient fermée. À l’intérieur se trouvent les branchies, le système digestif et le cœur.;huitre_000.jpg
https://www.academiedugout.fr/ingredients/langoustine_467;Langoustine;La langoustine fait partie de la famille des décapodes marcheurs. C’est la cousine du crabe, de la crevette, du homard et de lalangouste. La langoustine est un petit crustacé aux longues pinces et non une langouste miniature. La langoustine est principalement pêchée en Atlantique nord, Méditerranée et mer du Nord. Sa longueur (avec pinces) varie de 10 à 25 cm. Sa couleur peut aller du beige au rouge brique. Sa chair légère et corsée a une saveur proche de celle du homard. Riche en calcium, fer et phosphore, la langoustine est peu calorique lorsqu'elle est consommée sans sa tête.;fotolia_54720268_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/moule_883;Moule;Une moule est un coquillage bivalve composé de deux coquilles noires ovales se terminant en pointe qui abritent et protègent son corps orange et mou. Celui-ci est recouvert d’un manteau qui contient les branchies, les organes viscéraux, un muscle, un pied et un byssus, faisceau de filaments qui lui permettent de s’accrocher à un rocher ou tout autre support. La moule filtre plusieurs litres d’eau par heure, ce qui en fait un coquillage particulièrement sensible aux polluants de toutes sortes. Les moules vivent en bancs, qu’on appelle des moulières. Il y en a dans toutes les mers.;moules_000.jpg
https://www.academiedugout.fr/ingredients/rouget_1033;Rouget;"Ce terme de rouget prête souvent à confusion car il s'applique souvent à deux familles différentes de poissons, celle du vrai rouget, le rouget-barbet (familleMullus) et celle du grondin (famille Triglidés) dont un de ses membres, le Grondin perlon est brun rouge. Le rouget-barbet est un poisson d'une longueur de 15 cm en moyenne (mais il peut en atteindre 30) dont le corps, recouvert d'écailles assez larges, passe du rose à l'orangé pour devenir rougeâtre après sa mort. Sous sa tête dont le museau est écrasé, il porte deux barbillons, d'où le terme ""barbet"" accolé au mot ""rouget"".";rouget_000.jpg
https://www.academiedugout.fr/ingredients/saumon_1214;Saumon;Le saumon, ce poisson à la chair rose, a une vie plutôt particulière car elle se déroule dans deux eaux, la douce et la salée alors que la grande majorité des poissons vivent dans l'une ou dans l'autre. Il se reproduit et passe sa petite enfance dans l'eau douce et, quand il est en âge, vers deux ans, il s'en va vivre dans l'autre, celle de l'Atlantique ou du Pacifique pendant quelques années. Puis il revient sur son lieu de naissance : s'il est femelle, il pond, s'il est mâle, il bataille avec les autres pour lâcher sa semence sur les œufs fraîchement pondus. Mais, pour beaucoup, cette vie est beaucoup moins aventureuse car elle se déroule entièrement dans une ferme aquacole. D'où la distinction entre les deux produits : le saumon sauvage et le saumon d'élevage. Et comme l'un et l'autre sont aussi traités par salage et fumage, un troisième produit en découle, lesaumon fumé.;saumon_000.jpg
https://www.academiedugout.fr/ingredients/thon-jaune-albacore_480;Thon jaune (albacore);Le thon « albacore », également appelé thon jaune ou encore yellowfin, ne doit pas être confondu avec le thon dit « blanc », legermon. Dans les pays anglophones, c’est ce dernier que l’on appelle « albacore ». De jaune, le Thunnus albacares n’a que les nageoires, sa chair étant rouge. C’est un poisson particulièrement apprécié des pêcheurs sportifs car c’est une cible d’une grande force, difficile et résistante. Sa taille moyenne avoisine les 1,5 m.;thon-jaune-copy.jpg
https://www.academiedugout.fr/ingredients/colinot_452;Colinot (Merlu);Le colinot, ou colineau, est un poisson marin appartenant à la famille des Merlucciidae. Il est également commercialisé sous le nom de « merlu » ou de « bardot » selon les régions. Le colinot se reconnaît notamment à ses deux nageoires dorsales et à sa gueule dotée de minuscules dents. Sa taille varie de 15-20 cm pour les plus jeunes spécimens à plus d'un mètre pour les adultes. Seuls les individus de plus de 27 cm peuvent être prélevés. Son goût peu marqué en fait un poisson apprécié des enfants.;fotolia_57227554_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/brochet_832;Brochet;Le brochet est un poisson d’eau douce au corps fuselé, marbré de vert ou de brun sur le dos, et au ventre blanc. Il est couvert de fines écailles. Sa tête, allongée, possède une mâchoire munie de dents très acérées. Il vit dans les fleuves, les rivières et les lacs d’Europe, d’Amérique du Nord, d’Asie et aussi du Maroc. Sa chair est particulièrement fine, mais très fournie en arêtes tout aussi fines.Nul ne sait pourquoi le brochet possède autant de surnoms selon les pays ou les régions où il vit : broc, bec, bec-de-canard, gros bec, béquet, brocheton, brochette, brouché, buché, filaton, flute, goulu, grand-bec, grand-gousier, lanceron, lançon, luceau, pognan, pogneau, poignard, sifflet, gobe poisson, fusil, requin de rivière ou d’eau douce. Mais dans beaucoup de pays, dont la France, le brochet est en voie de disparition en raison de la pollution des eaux, du bétonnage des rives de certains cours d’eau et de la destruction trop fréquente de ses lieux de reproduction ‒ dame brochet s’en va déposer ses œufs entre février et avril dans les herbes humides au bord des berges. Dans les Dombes, en France, des élevages existent afin de repeupler les rivières.;brochet_000.jpg
https://www.academiedugout.fr/ingredients/seiche_475;Seiche;La seiche commune (sepiida) est un mollusque, plus précisément un céphalopode décapode, mesurant généralement une trentaine de centimètres. Elle possède un os qui leur permet de flotter, une tête munie des petits bras ventousés et deux tentacules. Grâce à son « siphon », elle peut projeter un liquide noir lorsqu’elle se sent menacée : c’est l’encre de seiche, qui sert de colorant en cuisine. On en trouve sur les côtes françaises jusqu’à 100 mètres de profondeur.;fotolia_23338475_subscription_xl.jpg
