URL;Titre;Description;ImageFilename
https://www.academiedugout.fr/ingredients/fruits-a-noyaux_768;Fruits à noyaux;Sur un plan botanique, les fruits sont « la partie comestible des plantes florifères qui succède à la fleur et contient les graines ». Les fruits à noyau ne contiennent qu’une très grosse graine, leur noyau. Celui de l’avocat est le plus gros, mais ce dernier est considéré et utilisé comme un légume.Abricot,cerise,nectarineet brugnon,nèfle,pêche,prunesont des fruits à noyaux qui ont pour caractéristique commune d’être des fruits d’été.;fotolia_61458732_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/abricot_1032;Abricot;Fruit de l'abricotier, l'abricot est un fruit rond et orangé, doté d'un sillon en son milieu qui permet de l'ouvrir facilement pour en dégager son noyau. Celui-ci renferme une amande au goût amer. Sa chair est assez juteuse, sucrée et parfumée quand il est mûr et de bonne qualité. Sa peau va du jaune à l'orangé soutenu, parfois avec des traces rouges, selon les variétés. Le nom botanique de l'abricot estprunus armeniaca, soit « prune d'Arménie », bien qu'il ne soit pas une prune et ne vienne pas d'Arménie.;abricot_031.jpg
https://www.academiedugout.fr/ingredients/amande_772;Amande;L’amande est le fruit de l’amandier. Il est composé d’une bogue ovale de 3 à 6 cm, vert pâle et veloutée au toucher, qui protège une coque ligneuse. Celle-ci renferme une ou deux graines (amandons) de couleur ivoire et recouvertes d’une fine peau brune. Deux grandes sortes d’amandes existent : l’amande amère, qui provient d’amandiers sauvages. Elle est riche en amygdaline, qui se transforme en acide cyanhydrique (cyanure) toxique. L'autre type est l'amande douce.Il en existe une cinquantaine de variétés dont les plus connues sont l’aï (France, Grèce), la california (Californie), la sfax (Tunisie), la jordan et la marcona (Espagne), la nonpareil (Californie), et l’avola (Italie). La Californie est le premier producteur mondial, suivie par la Syrie, l’Iran, l’Espagne, l’Italie, les pays du Maghreb, la Turquie et la Grèce.;amande_000.jpg
https://www.academiedugout.fr/ingredients/ananas_775;Ananas;L’ananas est le fruit d’une plante tropicale qui porte le même nom. Il a la forme d’une énorme pomme de pin coiffée d’un toupet de feuilles vertes et dures. Son écorce, composée d’écailles, renferme une chair jaune plus ou moins juteuse, sucrée et acidulée selon les variétés, parfois ponctuée d’« yeux » noirs. Au centre de la chair se trouve une tige ligneuse, cœur dur et fibreux.;ananas_000.jpg
https://www.academiedugout.fr/ingredients/banane_819;Banane;La banane est le fruit du bananier, qui est une plante (et non un arbre) dotée d’immenses feuilles. Il produit une seule fois par an un régime de 50 à 400 bananes. Puis la plante se dessèche, et une nouvelle pousse apparaît qui donnera des bananes un an plus tard. Un régime de bananes est divisé en groupe de 10 à 20 fruits appelés « mains » ou « pattes ». Les fruits individuels se nomment « doigts ». Aujourd’hui, le bananier est cultivé dans toutes les zones tropicales et subtropicales de la planète, et les bananes ‒ dont nombre de variétés ont été créées pour résister aux maladies ‒ sont exportées dans le monde entier. Les bananes sont récoltées avant leur maturité et emballées dans des cartons. Transportées sur des navires spécialement aménagés, elles séjournent ensuite dans des mûrisseries. Deux groupes de variétés existent : les bananes douces et les bananes à cuire (banane plantain).;banane_000.jpg
https://www.academiedugout.fr/ingredients/cerise_847;Cerise;Fruit du cerisier, la cerise est un petit fruit rond, charnu, juteux, accroché à une tige, et qui renferme un noyau. L’intensité de sa couleur rouge varie selon les variétés, mais la cerise peut aussi être jaune.En France, la culture des cerisiers commença au Moyen Âge. Plus tard, Louis XV, qui adorait ce fruit, encouragea sa culture, faisant développer de nouvelles variétés. On en planta des vergers entiers à Montmorency. Pour rendre la production plus hâtive, on badigeonnait le pied des arbres de lait de chaux et on les arrosait d’eau chaude. À la fin du XIXe siècle, les Parisiens s’y rendaient encore pour déguster ces cerises aigrelettes. Le cerisier fut introduit en Amérique du Nord lors de la colonisation. Il est maintenant cultivé dans presque toute l’Europe, en Turquie, en Iran, dans plusieurs pays d’Amérique du Sud, en Amérique du Nord et au Japon, où il existe de nombreuses variétés desakura, dont la floraison est célébrée.;cerise_000.jpg
https://www.academiedugout.fr/ingredients/chataigne_849;Châtaigne;"Châtaigne ou marron, c’est le fruit du même arbre qui s’appelle le châtaignier, et non le marronnier ; ce dernier, arbre des villes, produit des marrons non comestibles. Mais la châtaigne et le marron ne le sont pas non plus quand ils sont crus, leur cuisson est donc obligatoire.Le châtaignier est un arbre originaire des régions tempérées de l’hémisphère nord où il pousse toujours à l’état sauvage. Différentes espèces sont cultivées : le châtaignier d’Europe, le châtaignier japonais, le chinois et celui d’Amérique. En France, la production est modeste, aux alentours de 11 000 tonnes, qui viennent surtout de l’Ardèche, de la Dordogne, de la Lozère et de la Corse. Il existe aussi une culture en Provence, essentiellement dans le massif des Maures. La production mondiale de châtaignes s’élève à 1 million de tonnes. La Chine est le premier producteur (avec 715 000 tonnes), suivie par la Corée du Sud, l’Italie, la Turquie, la Bolivie, le Japon, la Russie, la Grèce et la France.";chataigne-marron_000.jpg
https://www.academiedugout.fr/ingredients/citron_848;Citron jaune;"Le citron jaune est le plus banal, le plus courant et le plus utilisé de tous les citrons. Il est d’ailleurs souvent qualifié de « citron » tout court sans que l’on précise sa couleur. Le citron vient de Chine mais on ne sait exactement où, faute d'avoir, jusqu'alors, trouvé des preuves archéologiques. Son parcours reste encore assez mystérieux. Il a très certainement été introduit dans le Bassin méditerranéen par les Arabes. Il fut d'abord appelé ""limon"", venu de l'arabo-persanlimûn. C'est de là que vient le mot limonade. Le terme citron est apparu au XIVe siècle, dérivé du latincitrus.";citron_000.jpg
https://www.academiedugout.fr/ingredients/citron-vert_344;Citron vert (lime);Le citron vert ou lime est un agrume tropical issu du limettier, arbre de la grande famille des rutacées (orange,mandarine,pamplemousse,kumquat, etc.) dont tous les enfants se nommentcitrusmême quand li ne s’agit pas d’un citron proprement dit. Il n’empêche que, surtout à cause de son acidité, il ressemble assez au citron jaune. Mais il est plus petit et son écorce est verte.;fotolia_60158073_subscription_l-copy.jpg
https://www.academiedugout.fr/ingredients/figue_905;Figue;"La figue est issue du figuier, arbre emblématique du Bassin méditerranéen. En forme de petite poire, plus ou moins arrondie, elle est recouverte d’une peau assez ferme, qui cache une pulpe très moelleuse, rose-rouge, bourrée de minuscules graines issues des fleurs de l’arbre. Ce n’est pas un fruit au sens botanique du terme, mais le réceptacle, appelé « synconium », des fleurs du figuier qui, à maturité, devient charnu et est alors comestible. La Turquie, l’Italie, la Grèce et la Californie sont les principaux producteurs de figues. La plus grande partie de la récolte est destinée au séchage ; la consommation de figues séchées est plus importante que celle des figues fraîches.";figue_000.jpg
https://www.academiedugout.fr/ingredients/fraise_909;Fraise;La fraise est un petit fruit charnu et rouge, qui pousse sur le fraisier. Il en existe plus de 600 variétés, certaines étant cultivées industriellement pendant quasiment toute l’année. Celles-ci ont été mises au point pour assurer une grande production de fruits bien fermes, facilement transportables, mais sans saveur. L’ancêtre de toutes ces variétés est la fraise sauvage, que l’on appelle «fraise des bois».;fraise_000.jpg
