URL;Titre;Description;ImageFilename
https://www.academiedugout.fr/ingredients/artichaut_817;Artichaut;"Le nom désigne à la fois la plante entière, dérivée du chardon originaire de Méditerranée, et sa partie comestible. Celle-ci est le bouton de la fleur de la plante ; elle est formée d’un réceptacle, le « fond », qui est charnu. Il est entouré de bractées, que l’on nomme (à tort) les « feuilles ». Leur base est également charnue. Sur le fond se trouve le « foin », qui n’est pas comestible et qui donnera naissance à la fleur si l’artichaut n’est pas récolté.Introduit en France par Catherine de Médicis, qui en était très friande, il devint ensuite populaire en Espagne. Puis il gagna l’Amérique, importé par les Français en Louisiane et par les Espagnols en Californie. L’artichaut a besoin de chaleur pour sa culture. 90 % de sa production mondiale vient des pays méditerranéens. Le reste se répartit entre l’Argentine, la Californie, la Nouvelle-Zélande, le Chili, le Venezuela et le Pérou.";artichaut_000.jpg
https://www.academiedugout.fr/ingredients/asperge_769;Asperge;"L’asperge est une plante constituée d’une tige souterraine, la griffe, qui produit des pousses, les turions, lesquels s’allongent sous terre en quête de lumière. Un bourgeon (la pointe) termine ces turions ; à l’air libre et à la lumière, il se colore, passant du rose auvioletavant de verdir.L’asperge a toujours poussé (et continue de pousser) à l’état sauvage sur le pourtour du Bassin méditerranéen, mais elle provient peut-être aussi de l’Asie Mineure. Dans l’Antiquité, les Romains inventèrent sa culture (Apicius en faisait des purées à l’œuf) ; les Égyptiens immortalisèrent cette « tige d’amour et de plaisir » (l’asperge avait alors une réputation d’aliment aphrodisiaque) sur des bas-reliefs ; les Grecs la consommaient aussi et l’utilisaient comme plante médicinale. Des siècles plus tard, Louis XIV s’en enticha au point d’en vouloir sur sa table en toute saison. Il la préférait en mouillette dans un œuf à la coque. Son jardinier en chef, La Quintinie, inventa alors un mode de culture en serre et sous « couche chaude ».";asperge_000.jpg
https://www.academiedugout.fr/ingredients/aubergine_294;Aubergine;Icône de la cuisine méditerranéenne, l'aubergine fait partie de ces aliments caméléons qui s'apprêtent de mille et une façons. Fruit consommé comme légume, l'aubergine compte plusieurs variétés même si la violette reste la plus répandue en France. Sa forme oblongue et sa jolie couleur pourpre font de l'aubergine un légume populaire, apprécié et ce, grâce à son côté charnu, sa chair subtile et goûteuse.;fotolia_55698370_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/betterave_824;Betterave;Beta vulgaris, c’est le nom scientifique de la betterave potagère qui est consommée. D’autres types existent, la betterave fourragère et la betterave sucrière, qui sont immangeables. Différentes variétés de betterave potagère sont cultivées. Toutes ont une racine très charnue, ronde ou allongée, et le plus souvent rouge : la chair de la betterave est très riche en bétanine, qui est un colorant naturel rouge.;betterave_000.jpg
https://www.academiedugout.fr/ingredients/blette_829;Blette;La blette, ou bette, ou bette à cardes, est une plante potagère formée de très grandes feuilles lisses ou cloquées, allant du vert au rouge lie-de-vin. Elles ont un pétiole (la côte ou la carde) large et charnu, blanc, vert ou jaune. Ce légume est de la même famille que la betterave. Leur ancêtre commun est la bette maritime, qui poussait à l’état sauvage sur les côtes du Bassin méditerranéen et de l’Atlantique.Les Celtes l’auraient domestiquée 2 000 ans avant Jésus-Christ. On en retrouve aussi les premières traces dans les jardins de Babylone (sud de l’Irak actuel) et dans le temple de Delphes en Grèce, puis, plus tard, vers le VIIe siècle, en Inde et en Chine. En France, Charlemagne, qui aimait ce légume, en fit planter dans les potagers. La blette était ainsi très présente dans la cuisine médiévale. Avec le poireau, elle était la base d’une soupe de légumes et d’herbes, la poirée ou porée. La bette a d’ailleurs gardé ce nom de « poirée » dans certaines régions. Dans d’autres, elle se nomme « joutte ».La blette est encore peu connue en Amérique du Nord.;blette_000.jpg
https://www.academiedugout.fr/ingredients/carotte_842;Carotte;Le terme « carotte » désigne aussi bien la plante potagère que le tubercule, plus ou moins allongé, qu’elle fournit et qui est consommé comme légume. La carotte est cultivée dans toutes les zones tempérées de la planète.La carotte serait originaire d’Asie Mineure, où elle poussait déjà à l’état sauvage. Les anciens en consommaient surtout pour leur pouvoir de renforcer l’acuité visuelle, mais ils n’appréciaient pas vraiment ce légume. Pline la mentionne sous le nom de Pasticana galtica. Cette appellation existe encore dans certaines régions de France où la « pastenade » désigne la carotte. Autour du Xe siècle, la carotte fut domestiquée, dans les régions d’Asie centrale. Elle était souvent violette ou jaune. Au XIIIe siècle et dans l’Ouest, la carotte semble avoir été une plante aromatique. Elle commença à être cultivée comme légume au XVe siècle, où elle était alors surtout jaune. Au XVIe siècle, la carotte orange apparut, issue d’un croisement de carotte jaune et de carotte rouge effectué par les Hollandais, qui voulaient ainsi prouver leur fidélité à la Maison d’Orange, principauté protestante de France. Elle supplanta vite toutes les autres. La carotte européenne fut importée sur le continent américain durant la deuxième moitié du XVIe siècle, probablement en 1565. Vite adoptée par les Amérindiens, elle ne devint vraiment populaire aux États-Unis qu’au début du XXe siècle, après la découverte du carotène. Elle y est devenue l’un des légumes les plus cultivés à cause de l’intensive consommation de jus de carotte que font les Américains.;carotte_000.jpg
https://www.academiedugout.fr/ingredients/celeri_846;Céleri;Une seule plante sauvage, l’ache odorante, aussi appelée « persil des marais », est à l’origine des deux grandes variétés de céleri, le céleri branche et le céleri-rave, que nous connaissons de nos jours. Ils se caractérisent tous deux par un parfum fort et un goût puissant.Au Moyen Âge, il existait un élixir de céleri destiné à soulager l’arthrite et à faciliter la digestion. L’ache était alors l’un des ingrédients de la porée, la soupe de légumes quotidienne. Elle devint vraiment un légume au XVIe siècle, après les travaux des botanistes, et une fois acquise l’idée d’enterrer la plante pour la blanchir et adoucir son goût. Le céleri-rave arriva deux siècles plus tard, lui aussi fruit du travail des botanistes pour faire grossir la racine du céleri qui n’était alors qu’une branche.;celeri_000.jpg
https://www.academiedugout.fr/ingredients/cepe_844;Cèpe;"C’est le meilleur et le plus célèbre champignon de la famille des bolets. Son nom vient du mot gascon cep qui signifie « tronc ». Son pied, blanc ou jaunâtre, a effectivement la forme d’un tronc, trapu quand il est jeune, allongé quand il vieillit. Son chapeau brun est rond, de la forme d’un bouchon de champagne quand il est petit ; il s’élargit au fur et à mesure du vieillissement du cèpe. Il est tapissé de tubes blancs qui foncent de plus en plus lors de la croissance, jusqu’à devenir vert foncé quand le cèpe est vieux (et immangeable).Avant de s'’appeler « cèpe », ce champignon est un bolet. Les Grecs le nommaient bolites, les Romains boletus, et c’est ce terme qui a perduré dans la classification botanique. Le nom de « cèpe de Bordeaux » est entré dans le langage gastronomique au XIXe siècle quand les Parisiens en étaient approvisionnés par les récoltants du Bordelais. À partir des années 1950, sa consommation se généralisa vraiment et c’est seulement en 1971 que l’appellation « cèpe » fut officiellement légalisée par un décret pour empêcher les abus commerciaux.";cepe_000.jpg
https://www.academiedugout.fr/ingredients/chou-vert-frise_368;Chou vert frisé;Il s'agit du tout premier chou cultivé par les hommes : largement consommé au Moyen Âge, il était déjà très utilisé dans la Rome Antique. On pourrait le confondre avec le choux verts cabus, mais contrairement à lui, les feuilles du chou vert frisé ne sont pas lisses et présentent des nervures et aspérités. Il se nomme aussi « chou d’aigrette » ou « chou frangé ». Il ne pousse pas en pomme. Ses feuilles sont très frisées, d’où son nom, allant du vert pâle au vert très foncé.  Il existe aussi des choux frisés d’ornementation de couleurs différentes.;fotolia_37158642_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/concombre_868;Concombre;Le concombre, comme lecornichon, est issu d’une plante potagère rampante qui appartient à la très grande famille des cucurbitacées, celle des courges. Autrefois, le concombre était ramassé à sa maturité, tandis que le petit frère, le cornichon, l’était avant qu’il ne grandisse. Des hybrides de la plante ont été créés, les uns produisant des concombres, les autres des cornichons, sans que l’on ait besoin de guetter leur taille pour les récolter. On en a profité en même temps pour accentuer leurs différences, non seulement de taille mais aussi de texture et de saveur. Mais ils sont pour la plupart verts et allongés.;concombre_000.jpg
