URL;Titre;Description;ImageFilename
https://www.academiedugout.fr/ingredients/comte_665;Comté;Le comté est un fromage au lait cru de vache, à pâte pressée et cuite produit dans le Massif du Jura. Il bénéficie d'une AOP, qui limite sa zone de production aux pâturages de moyenne montagne du massif du Jura. Les meules de comté (35 kg minimum) sont affinées en cave pendant au moins 4 mois. L'affinage peut se prolonger jusqu'à 24 mois pour les comtés « vieux », au goût plus affirmé. Le comté est l'un des fromages le plus riche en calcium et protéines. Il est bien pourvu en vitamine A, B12 et D.;fotolia_30861754_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/emmental_721;Emmental;"Originaire de Suisse, plus précisément de la vallée de l’Emme, l’emmental est un fromage à pâte cuite pressée fait à partir de lait de vache cru. Son équivalent en France, du même nom, regroupe cependant deux entités distinctes : l’emmental français de consommation courante et de qualité moindre davantage employé râpé ; l’emmental labellisé de qualité supérieure qui concerne l’emmental de Savoie et l’emmental grand cru Est-central (Franche-Comté). Leur arôme doux, fruité et subtil fait de ce fromage imposant un ingrédient indispensable en cuisine.";emmental-copy.jpg
https://www.academiedugout.fr/ingredients/feta_941;Feta;La feta est un fromage à pâte molle, de couleur blanche, sans croûte et caillé en saumure. Il est ferme et friable et possède un goût frais, salé et légèrement acidulé. Cette spécialité grecque est confectionnée à partir de lait de brebis ou de lait de chèvre. La feta tient son nom du mot italien « fetta » qui signifie « tranche ». Depuis 2002, la feta possède une appellation d’origine protégée au sein de l’Union européenne.;fotolia_62235042_subscription_lok.jpg
https://www.academiedugout.fr/ingredients/fromage-blanc_624;Fromage blanc;Le fromage blanc est un fromage à pâte fraîche non affiné. On l’obtient par coagulation lactique, avec ou sans présure, à partir de lait cru ou de lait écrémé pasteurisé de vache, et parfois de chèvre. Traditionnellement, le fromage blanc se fabrique en laissant le lait au frais le temps que la crème monte. On enlève cette crème ainsi que le petit lait avant de l’égoutter. Sa pâte blanche a une consistance semi-fluide, crémeuse et molle. Il se distingue du fromage frais, nettement plus ferme.;fotolia_46753493_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/mascarpone_633;Mascarpone;Le mascarpone est un fromage frais, doux et onctueux, originaire du nord de l'Italie. Traditionnellement réalisé avec du lait de bufflone, il est aujourd'hui fabriqué avec du lait de vache. La crème du lait est chauffée à 90-100°C puis caillée avant d'être mise à égoutter pendant un à deux jours. Le mascarpone est enfin salé et légèrement fouetté. Sa texture est à mi-chemin entre la crème et le beurre, ce qui lui vaut le nom de « triple crème ». Le taux de matière grasse du mascarpone se situe entre 45 et 80%. Riche en calcium et en phosphore, il est également bien pourvu en vitamine A.;fotolia_44368620_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/mozzarella_734;Mozzarella;Aujourd’hui 90% de la production de mozzarella est industrielle et fabriquée à partir de lait de vache. La mozzarella est devenu un terme presque générique qui regroupe aussi bien l’authentique mozzarella au lait de bufflonne (mozzarella di Bufala Campana) que sa copie faite à partir de lait de vache. Une dénomination qui peut prêter à confusion et qui joue sur l’ambiguïté. Pourtant la mozzarella n’est pas qu’un vulgaire fromage à pizza, si elle est de qualité, cette dernière révèle une saveur douce à la texture crémeuse qui se suffit à elle-même.;mozzarella-copy.jpg
https://www.academiedugout.fr/ingredients/parmesan_637;Parmesan;Derrière le nom de parmesan se cache le Parmigiano Reggiano, un fromage italien à pâte pressée cuite réalisé avec le lait de vache reggiana et fabriqué dans une zone bien précise du pays (Emilie-Romagne). Mais on retrouve bien souvent d’autres fromages similaires vendus sous le nom de « parmesan » qui ne sont pas protégés par un label. C'est le cas du Grana Padano dont les conditions de fabrication bien moins strictes, tant sur l'alimentation des vaches et leur race (pour le véritable parmesan, elles ne sont nourries qu’à l'herbe fraîche et aux fourrages secs indigènes) que sur l’élaboration et l’affinage, davantage industrialisés. Il peut néanmoins y avoir d’excellents Grana Padano.;fotolia_50197543_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/pecorino_644;Pecorino;Le pecorino est un fromage italien à pâte dure fabriqué à partir de lait entier de brebis. Dérivant de pecora (brebis en italien), « pecorino » est en réalité un terme générique désignant en Italie tous les fromages de brebis. Ce fromage se caractérise par une fine croûte lisse, par une pâte blanche ferme et cassante et par une saveur douce ou piquante selon l’affinage. Très utilisé dans la gastronomie italienne, le pecorino bénéficie d’une AOP depuis 1996.;pecorino-copy.jpg
https://www.academiedugout.fr/ingredients/ricotta_699;Ricotta;La ricotta est un fromage à pâte fraîche, réalisé à base de lait de vache ou de brebis et plus rarement à base de lait de chèvre. La ricotta est un fromage originaire d’Italie mais aussi de Malte. Elle ne possède pas d’appellation d’origine contrôlée. Le nom de ricotta appartenant au domaine public, il n’y a pas de cahier des charges précis. La ricotta est donc un produit qui peut varier dans sa composition d’une production à une autre. Toutefois, la ricotta presque toujours un goût frais et légèrement salé.;fotolia_60947172_s-copy.jpg
https://www.academiedugout.fr/ingredients/roquefort_712;Roquefort;Le roquefort est un fromage français àpâte persillée, non cuite et non pressée, réalisé à partir de lait cru de brebis. Produit dans l’Aveyron, le roquefort possède une appellation d’origine contrôlée depuis 1979. Il se présente sous forme d’un cylindre dont la pâte blanche onctueuse est parsemée de petites moisissures de couleur bleue ou verte.;fotolia_52435092_s-copy.jpg
https://www.academiedugout.fr/ingredients/yaourt_818;Yaourt;Produit ancestral, le yaourt, aussi appelé yoghourt ou yogourt, est du lait de vache, de brebis ou de chèvre, voire d’un autre mammifère, fermenté, qui forme ainsi un caillé plus ou moins liquide et légèrement acide. Sa fabrication est simple : le lait est chauffé à 45 °C, et des ferments (streptococcus thermophilusetlactobacillus bulgaricum, et parfoisbifidusetacidophilus) sont ajoutés dans les cuves ou dans les pots. Ils se développent au profit du lactose, le glucide du lait, et provoquent la formation d’acide lactique. Celui-ci fait lentement coaguler la caséine, la protéine du lait. Le refroidissement accéléré en chambre froide stoppe cette fermentation.;yaourt_000.jpg
https://www.academiedugout.fr/ingredients/fromage-a-pate-dure_621;Fromage à pâte dure;Il existe plusieurs types de fromage :fromage à pâte persillée, fromage à pâte pressée cuite,fromage à pâte molle, à pâte fraîche. La caractéristique de la pâte du fromage résulte du processus de fabrication. Les fromages à pâte dure ont sensiblement la même texture que ceux à pâte pressée cuite. Le parmesan et le grana padano (Italie) sont des exemples de fromage à pâte dure comme le sbrinz (Suisse).;emmental-copy.jpg
https://www.academiedugout.fr/ingredients/fromage-a-pate-molle_622;Fromage à pâte molle;Il existe plusieurs types de fromage :fromage à pâte dure, fromage à pâte pressée cuite,fromage à pâte persilléeou à pâte fraîche. La caractéristique de la pâte du fromage résulte du processus de fabrication. Les fromages français les plus emblématiques sont bien souvent des fromages à pâte molle comme le camembert ou le Mont d’Or. Les fromages à pâte molle se divisent en deux catégories selon leur croûte : fleurie ou lavée. Ils peuvent être pasteurisés ou non.;fotolia_46322014_subscription_xl-copy.jpg
